Wall time,Step,Value
1674570226.8807259,0,0.009214743971824646
1674572155.8569143,50,0.22295673191547394
1674574090.688535,100,0.4830729067325592
1674576028.0719633,150,0.565504789352417
1674577953.6138365,200,0.25
1674579878.936368,250,0.6664663553237915
1674581803.445228,300,0.15685096383094788
1674583732.0838192,350,0.7197515964508057
1674585650.8270957,400,0.7333734035491943
1674587565.7088525,450,0.7318710088729858
1674589484.3486917,500,0.7208533883094788
1674591417.8740923,550,0.7358773946762085
1674593340.9895651,600,0.7365785241127014
1674595263.8434143,650,0.7374799847602844
1674597184.4793437,700,0.7360777258872986
1674599120.553026,750,0.7375801205635071
1674601063.3677394,800,0.7371794581413269
1674602982.3757114,850,0.7383813858032227
1674604895.7809727,900,0.7376803159713745
1674606826.7752376,950,0.7380809187889099
1674608760.801627,1000,0.7369791865348816
1674610683.5375652,1050,0.7375801205635071
1674612605.560614,1100,0.7360777258872986
1674614527.4916828,1150,0.7370793223381042
1674616450.922293,1200,0.737379789352417
1674618371.5064504,1250,0.7362780570983887
1674620286.7685997,1300,0.7363781929016113
1674622199.4243066,1350,0.7360777258872986
1674624125.9802516,1400,0.7370793223381042
1674626052.070706,1450,0.7369791865348816
1674627976.8396366,1500,0.7360777258872986
1674629647.0238476,1550,0.7367788553237915
1674631161.8188915,1600,0.7363781929016113
1674632675.9673212,1650,0.7355769276618958
1674634191.5082133,1700,0.7360777258872986
1674635717.2271035,1750,0.7356770634651184
1674637247.7878206,1800,0.7362780570983887
1674638762.5822654,1850,0.7360777258872986
1674640276.8399951,1900,0.7351762652397156
1674641794.8913002,1950,0.7354767918586731
1674643312.0353546,2000,0.7364783883094788
1674644839.0016975,2050,0.735276460647583
1674646370.8131168,2100,0.735276460647583
1674647889.1637788,2150,0.7354767918586731
1674649408.0652716,2200,0.7357772588729858
1674650925.9422576,2250,0.7354767918586731
1674652445.2652392,2300,0.7119390964508057
1674653973.4546974,2350,0.7434895634651184
1674655508.718859,2400,0.7433894276618958
1674657029.2060366,2450,0.7431890964508057
1674658545.8796515,2500,0.7422876358032227
1674660063.9449527,2550,0.7431890964508057
1674661581.4577048,2600,0.7422876358032227
1674663106.6747499,2650,0.7425881624221802
1674664640.7377648,2700,0.7417868375778198
1674666161.8489003,2750,0.7414863705635071
1674667679.63283,2800,0.7421875
1674669196.3980289,2850,0.741286039352417
1674670713.505028,2900,0.7411859035491943
1674672234.723331,2950,0.7411859035491943
1674673767.7453701,3000,0.741286039352417
1674675290.1478145,3050,0.741286039352417
1674676806.8240983,3100,0.7416867017745972
1674678322.9192727,3150,0.7410857081413269
1674679840.2609873,3200,0.7409855723381042
1674681361.6244047,3250,0.741286039352417
1674682895.84581,3300,0.7408854365348816
1674684420.864481,3350,0.7400841116905212
1674685937.9384146,3400,0.7409855723381042
1674687455.3018146,3450,0.7405849099159241
1674688970.361129,3500,0.7406851053237915
1674690488.9839725,3550,0.7407852411270142
1674692023.7655,3600,0.7403846383094788
1674693557.6313741,3650,0.7407852411270142
1674695079.1147459,3700,0.7406851053237915
1674696597.2718236,3750,0.7400841116905212
1674698114.478148,3800,0.7405849099159241
1674699634.703928,3850,0.7404847741127014
1674701166.3777997,3900,0.7402844429016113
1674702696.1455152,3950,0.7403846383094788
1674704212.9716382,4000,0.7402844429016113
1674705732.4881034,4050,0.7397836446762085
1674707252.8513298,4100,0.7395833134651184
1674708772.7648225,4150,0.7401843070983887
1674710309.0674257,4200,0.7397836446762085
1674711843.6387806,4250,0.7393830418586731
1674713364.9731083,4300,0.7398838400840759
1674714884.7761884,4350,0.7385817170143127
1674716404.6196032,4400,0.7400841116905212
1674717926.9274611,4450,0.7394831776618958
1674719460.3804975,4500,0.7400841116905212
1674720909.601768,4550,0.7396835088729858
1674722226.0485694,4600,0.7390825152397156
1674723542.1919389,4650,0.739182710647583
1674724860.8353667,4700,0.7394831776618958
1674726177.1888666,4750,0.7386819124221802
1674727489.759251,4800,0.739182710647583
1674728806.3856223,4850,0.7390825152397156
1674730122.0078616,4900,0.7393830418586731
1674731455.3097765,4950,0.7397836446762085
1674732773.8575795,5000,0.7392828464508057
1674734092.01167,5050,0.7381811141967773
1674735408.43315,5100,0.73828125
1674736724.9442823,5150,0.7389823794364929
1674738047.7236652,5200,0.7385817170143127
1674739367.4818113,5250,0.7392828464508057
1674740687.4925928,5300,0.7393830418586731
1674742000.7467277,5350,0.7385817170143127
